time_lst,tas,ps,hurs,sfcWind,rsds,wind_dir,dir_norm,dif_hori,dir_hori
1/4/51 10:00,15.34849919,100676.4424,43.47842389,3.408360146,396.7624654,229,520.6343441,162.6899738,234.0724916
1/4/51 11:00,17.38440077,100719.2345,32.23113467,4.10446133,515.7502533,216,715.2141166,140.8006804,374.9495729
1/4/51 12:00,18.30934705,100711.7239,30.00088371,3.536937715,562.3912638,217,775.7189797,136.9597114,425.4315524
1/4/51 13:00,18.52304163,100619.8337,33.52943255,2.923195751,536.4012412,213,758.4338717,141.6333247,394.7679165
1/4/51 14:00,17.89442139,100598.8969,36.73471074,2.556768498,461.3082099,212,704.4752082,149.677805,311.6304049
1/4/51 15:00,15.56171722,100622.9484,37.91993908,2.046103066,333.8250756,269,597.4626382,143.0414338,190.7836418
1/4/51 16:00,14.86120309,100626.6893,45.77220268,1.448458716,144.4259567,267,389.9981635,82.11071497,62.31524173
1/4/51 17:00,13.72540269,100664.0891,45.72273792,1.252419192,0.030144887,182,0,0.030144887,0
1/4/51 18:00,13.28535055,100663.9143,49.63224026,1.155469925,5.011848577,220,0,5.011848577,0
1/4/51 19:00,13.09816337,100644.2245,51.74680043,0.960630115,1.998276376,200,0,1.998276376,0
1/4/51 20:00,12.81731727,100569.349,49.71396382,0.753095191,0.039130113,214,0,0.039130113,0
1/4/51 21:00,11.85775782,100584.8181,52.69565908,0.753381509,0.073062652,227,0,0.073062652,0
1/4/51 22:00,11.70390769,100663.185,57.14018916,0.758735152,0.020566314,232,0,0.020566314,0
1/4/51 23:00,11.61255753,100664.0283,57.17777562,0.857450244,0.012814908,211,0,0.012814908,0
1/5/51 0:00,11.32981887,100661.3572,60.45907277,0.859147373,0.995421457,199,0,0.995421457,0
1/5/51 1:00,11.42058375,100663.8143,66.80658364,1.058817363,0.086008398,84,0,0.086008398,0
1/5/51 2:00,11.42135194,100686.437,69.08018025,1.154776015,0.033573605,7,0,0.033573605,0
1/5/51 3:00,11.15206942,100711.4921,70.02344409,1.247746131,0.042562886,96,0,0.042562886,0
1/5/51 4:00,11.17549364,100734.7855,70.95236981,1.253317488,0.028303732,195,0,0.028303732,0
1/5/51 5:00,11.76330691,100808.8186,73.80631319,1.350726201,0.016018326,43,0,0.016018326,0
1/5/51 6:00,11.9544011,100823.606,73.75960944,1.252169134,0.996498917,100,0,0.996498917,0
1/5/51 7:00,11.95438184,100825.3003,72.8432085,1.252794002,0.99439037,46,0,0.99439037,0
1/5/51 8:00,12.14649125,100826.0289,72.90683339,1.249205785,33.58735831,232,4.204084372,32.86311432,0.724243985
1/5/51 9:00,12.83038941,100791.0874,70.97706399,1.24580411,53.91520494,190,2.920931505,52.95169978,0.963505163
1/5/51 10:00,13.00835174,100824.5189,70.9511667,1.05909165,72.90645608,220,2.866980531,71.61547562,1.290980459
1/5/51 11:00,13.00699039,100809.3857,70.96914286,0.962003526,101.3061095,200,4.10561719,99.14920027,2.156909231
1/5/51 12:00,12.50751872,100823.5559,74.83463308,0.954767807,99.21049344,212,3.567018638,97.24886254,1.961630896
1/5/51 13:00,12.04981132,100859.6256,79.18808135,0.859553071,65.64075766,219,1.791446095,64.7049819,0.935775756
1/5/51 14:00,11.95210179,100833.5284,80.97512273,0.858353419,49.23813964,214,1.444296365,48.59614816,0.641991475
1/5/51 15:00,11.33185717,100905.7971,85.83286445,1.058563618,31.30894709,228,1.170714744,30.93236111,0.376585984
1/5/51 16:00,11.17019391,100976.3361,88.32598921,1.247551822,21.19725371,236,1.919123131,20.88589456,0.311359149
1/5/51 17:00,10.87183838,101013.4895,89.79345109,1.251511731,0.0479253,191,0,0.0479253,0
1/5/51 18:00,10.70678494,101039.7965,94.89899563,1.351952513,0.014601533,73,0,0.014601533,0
1/5/51 19:00,10.5274997,101098.2369,93.66584159,1.354902486,0.025140345,72,0,0.025140345,0
1/5/51 20:00,10.51588648,101113.7183,100,1.538207996,0.034474354,209,0,0.034474354,0
1/5/51 21:00,10.49988816,101114.9852,100,1.61096007,0.023351325,104,0,0.023351325,0
1/5/51 22:00,10.71178059,101117.4409,100,1.615370706,0.066781588,80,0,0.066781588,0
1/5/51 23:00,11.26053888,101162.2055,99.03843465,1.666698034,0.032225497,168,0,0.032225497,0
1/6/51 0:00,11.60585602,101150.0956,97.88780625,1.620728474,0.07122422,93,0,0.07122422,0
1/6/51 1:00,11.61068303,101137.927,99.00999215,1.620681382,0.060884145,15,0,0.060884145,0
1/6/51 2:00,11.85176036,101149.0048,98.96517734,1.699711187,0.035244292,46,0,0.035244292,0
1/6/51 3:00,11.78694144,101137.6595,100,1.61699015,0.097268047,49,0,0.097268047,0
1/6/51 4:00,12.13988136,101149.3653,99.01006735,1.619582062,0.01643773,28,0,0.01643773,0
1/6/51 5:00,12.30833933,101149.3569,98.9122992,1.616424566,0.071431831,12,0,0.071431831,0
1/6/51 6:00,12.40888797,101167.3395,100,1.616533404,0.995617803,34,0,0.995617803,0
1/6/51 7:00,12.6288667,101181.0069,100,1.614770528,0.000225065,48,0,0.000225065,0
1/6/51 8:00,12.99845231,101218.9577,100,1.610348622,27.50264808,9,2.787134567,27.02233378,0.480314299
1/6/51 9:00,13.62913425,101180.9364,99.99067645,1.610056725,35.28082341,70,1.360192179,34.83158148,0.449241927
1/6/51 10:00,14.1943973,101149.6771,93.78887359,1.614583672,52.58072482,214,1.573491138,51.8709193,0.709805517
1/6/51 11:00,14.86339713,101148.5132,89.78771452,1.702979311,60.87502969,216,1.551710788,60.05794401,0.817085679
1/6/51 12:00,14.962057,101048.7336,89.96347167,1.702647289,65.76701453,114,1.635784888,64.86481242,0.902202111
1/6/51 13:00,15.34977492,101045.8503,89.7506977,1.792459239,66.57304253,30,1.82441942,65.61648026,0.956562271
1/6/51 14:00,15.45904068,101014.1476,88.34536487,1.949216057,62.32675415,46,2.161005088,61.3613561,0.965398052
1/6/51 15:00,15.45756836,100978.3082,89.1589065,2.044949704,51.78303745,343,2.7933814,50.87769448,0.905342969
1/6/51 16:00,15.63966718,100976.8639,88.24477126,2.047623703,31.31542773,19,3.980279901,30.65959949,0.655828238
1/6/51 17:00,15.91338644,100975.3119,86.61033446,2.249079975,0.993988122,210,0,0.993988122,0
1/6/51 18:00,16.31133746,101012.8709,87.15707679,2.549277142,0.018254429,221,0,0.018254429,0
1/6/51 19:00,16.70746305,101015.4406,92.62329178,2.820526603,0.08722013,215,0,0.08722013,0
1/6/51 20:00,15.9127069,100976.6398,100,3.196184635,0.004543482,258,0,0.004543482,0
1/6/51 21:00,15.64023103,101013.3422,100,3.260777312,0.013763157,209,0,0.013763157,0
1/6/51 22:00,16.01695129,101006.2579,100,3.213812,0.030731777,243,0,0.030731777,0
1/6/51 23:00,16.11609497,101012.8812,87.12157269,3.105382798,0.040079071,255,0,0.040079071,0
1/7/51 0:00,16.49749175,100977.9696,81.03998834,2.649137745,0.099097104,301,0,0.099097104,0
1/7/51 1:00,16.00732314,101013.0288,81.90618189,2.348733882,0.098150825,259,0,0.098150825,0
1/7/51 2:00,14.67117435,100974.9231,87.09326723,1.616753262,0.081954035,309,0,0.081954035,0
1/7/51 3:00,14.0059082,101014.1364,87.96165391,1.559611361,0.036764838,333,0,0.036764838,0
1/7/51 4:00,13.09399525,101046.7128,88.36562521,1.442667289,0.050838958,228,0,0.050838958,0
1/7/51 5:00,13.09874477,101117.0406,84.41431775,1.44163551,0.082999268,256,0,0.082999268,0
1/7/51 6:00,13.64942627,101165.9764,82.76416002,1.441392299,17.99193842,263,0,17.99193842,0
1/7/51 7:00,15.1551708,101254.9743,76.51117723,1.616258034,0.095324367,302,0,0.095324367,0
1/7/51 8:00,16.81358121,101321.8174,67.93493254,1.785394884,204.9920938,225,410.8931914,134.1152349,70.87685886
1/7/51 9:00,17.90140991,101342.9038,61.54939069,1.959379371,352.2324935,247,608.8486795,150.825548,201.4069455
1/7/51 10:00,18.91396495,101322.3303,51.85134451,2.14237465,472.5406612,227,711.5915228,150.8874878,321.6531734
1/7/51 11:00,19.31061248,101307.1074,50.80138672,2.259501638,546.740536,273,763.0447876,143.9346435,402.8058925
1/7/51 12:00,18.99207654,101307.6574,57.18978386,2.248193026,572.4420628,237,778.5478984,141.7109106,430.7311522
1/7/51 13:00,18.5207436,101355.0451,65.78169007,2.139294374,528.6490655,235,754.4285606,131.5472909,397.1017746
1/7/51 14:00,17.20249813,101307.4887,73.82645246,1.949995641,438.4235561,221,700.9669794,123.6472622,314.7762939
1/7/51 15:00,15.92211125,101255.3668,78.44177509,1.531281996,306.1044439,200,604.7212871,108.5936567,197.5107872
1/7/51 16:00,14.50679322,101255.4196,84.43795969,1.057610134,129.6849107,260,331.6020296,74.18503477,55.49987593
1/7/51 17:00,14.19937376,101255.1486,88.98848341,0.475777596,0.039000175,257,0,0.039000175,0
1/7/51 18:00,13.71597953,101288.1494,88.34735962,0.76121329,0.995303691,191,0,0.995303691,0
1/7/51 19:00,13.29121226,101355.3344,87.98893731,1.058956658,0.047150594,222,0,0.047150594,0
1/7/51 20:00,13.28313831,101391.6573,89.95612671,1.157680921,0.058017384,223,0,0.058017384,0
1/7/51 21:00,12.91789261,101343.6654,88.98925367,1.059513418,0.025118567,197,0,0.025118567,0
1/7/51 22:00,12.92298734,101286.3527,87.03294235,0.858863628,0.006303701,217,0,0.006303701,0
1/7/51 23:00,12.82615442,101220.5647,83.64667068,0.752066693,0.046645946,230,0,0.046645946,0
1/8/51 0:00,12.72341934,101220.2008,85.35126227,0.761222485,0.056060046,240,0,0.056060046,0
1/8/51 1:00,12.7143533,101184.1221,85.92566277,0.856503376,0.994633951,190,0,0.994633951,0
1/8/51 2:00,12.61097738,101172.552,87.37461182,0.762706434,0.014111879,234,0,0.014111879,0
1/8/51 3:00,12.14314575,101181.1203,87.21897923,0.758516903,0.045619923,219,0,0.045619923,0
1/8/51 4:00,12.05224792,101219.1249,88.35146285,0.565778308,11.0138996,191,0,11.0138996,0
1/8/51 5:00,12.05443467,101219.4986,88.20584615,0.562646373,5.008813763,249,0,5.008813763,0
1/8/51 6:00,12.33038089,101255.3381,87.99149199,0.490067166,0.008823905,303,0,0.008823905,0
1/8/51 7:00,13.20083987,101322.0074,86.77639121,0.563217904,0.041535822,302,0,0.041535822,0
1/8/51 8:00,13.56903865,101355.8779,84.60085115,0.565700776,110.8512328,304,160.2991586,83.15833,27.6929028
1/8/51 9:00,13.56090088,101376.1695,82.92292893,0.859165443,116.5036312,223,18.98302451,110.2121556,6.291475626
1/8/51 10:00,13.92167849,101390.5674,79.18662401,1.158051173,110.3167909,241,7.001443257,107.1448327,3.171958245
1/8/51 11:00,15.05993023,101390.5777,72.83191703,1.352203732,101.0515661,193,4.018802003,98.92433039,2.127235712
1/8/51 12:00,16.50640418,101376.8086,71.04775921,1.871582617,165.2626316,220,11.77204479,158.7284364,6.534195242
1/8/51 13:00,17.20465635,101321.9641,67.93394285,2.246760172,293.6234454,73,91.56369449,245.2313141,48.39213133
1/8/51 14:00,17.20499306,101286.9447,65.74388206,2.452538734,409.7787319,26,568.6574329,153.0453236,256.7334083
1/8/51 15:00,17.20548212,101322.3469,66.8261554,2.362704184,381.1754275,104,607.2541581,181.2641784,199.9112491
1/8/51 16:00,16.60917584,101341.0771,72.91310358,2.243739105,184.3313252,197,406.9069378,115.1419833,69.18934193
1/8/51 17:00,15.55840236,101306.9632,78.30240028,1.95982271,0.040706849,144,0,0.040706849,0
1/8/51 18:00,14.60444336,101355.7597,79.18776939,1.62003435,0.043964728,80,0,0.043964728,0
1/8/51 19:00,13.91727231,101370.7882,76.51178169,1.448899635,0.046432043,167,0,0.046432043,0
1/8/51 20:00,13.65064697,101391.4798,72.01138643,1.351553121,0.057958375,203,0,0.057958375,0
1/8/51 21:00,13.63581928,101390.2599,69.98290757,1.532918961,0.069871621,176,0,0.069871621,0
1/8/51 22:00,13.47435492,101390.6231,64.601368,1.786919998,0.039536401,26,0,0.039536401,0
1/8/51 23:00,13.28150487,101377.0421,60.49705139,1.959834026,0.099482265,25,0,0.099482265,0
1/9/51 0:00,12.61637808,101335.2085,58.37789277,1.790671711,0.092535971,18,0,0.092535971,0
1/9/51 1:00,12.32852045,101277.3135,58.29500232,1.53617833,0.021986527,31,0,0.021986527,0
1/9/51 2:00,12.04900975,101243.5676,53.85694758,1.446509404,0.060521361,43,0,0.060521361,0
1/9/51 3:00,11.4131286,101291.8373,54.90263883,1.442723798,0.028607189,35,0,0.028607189,0
1/9/51 4:00,11.25493164,101330.0835,56.02629922,1.351685624,0.031144718,10,0,0.031144718,0
1/9/51 5:00,11.69899455,101390.8846,53.82480817,1.248287096,0.000106585,9,0,0.000106585,0
1/9/51 6:00,12.63131405,101472.3931,56.04118573,1.251133973,0.06711101,143,0,0.06711101,0
1/9/51 7:00,14.49324341,101542.2365,51.72299013,1.058291866,0.00943447,31,0,0.00943447,0
1/9/51 8:00,16.5082931,101636.4549,44.59606115,0.958820461,207.4078077,30,411.8587743,136.1060171,71.3017906
1/9/51 9:00,17.82184157,101621.6562,42.25452377,1.05907162,355.4902692,150,610.1171927,152.8347624,202.6555068
1/9/51 10:00,19.54853669,101602.8102,38.97674506,1.05880399,474.3882819,75,713.0973124,150.5179768,323.8703051
1/9/51 11:00,20.59495239,101517.47,40.09149681,0.95577949,550.1547466,61,764.8180846,144.1480221,406.0067245
1/9/51 12:00,21.01516783,101562.4418,41.1155923,1.53921115,580.9078098,61,780.6815926,146.0896585,434.8181513
1/9/51 13:00,20.12907889,101627.2079,46.60391751,1.785883212,550.1004525,221,764.7530356,144.208094,405.8923585
1/9/51 14:00,18.50708164,101626.9723,59.44867356,1.873101947,477.1096502,218,712.9499613,153.4500495,323.6596007
