time_lst,tas,ps,hurs,sfcWind,rsds,huss,wind_dir,dir_norm,dif_hori,dir_hori
1/4/96 4:00,16.92446899,100717.1202,90.31330204,1.334217099,0.029096609,8.082799333,32,0,0.029096609,0
1/4/96 5:00,17.26551045,100813.6722,87.90879584,1.236280215,0.008613583,7.7682095,20,0,0.008613583,0
1/4/96 6:00,17.70830456,100814.6355,84.97957126,1.236607798,0.033299546,8.058454,78,0,0.033299546,0
1/4/96 7:00,18.44502489,100851.774,82.17442864,1.238352364,0.054908808,8.3486985,236,0,0.054908808,0
1/4/96 8:00,18.94923706,100865.3667,79.22109527,1.332232017,173.1877955,8.638943,228,410.6273017,102.4322469,70.75554862
1/4/96 9:00,19.54280305,100863.1188,73.5947887,1.428527616,267.8991535,8.6041,216,394.452412,137.9066697,129.9924838
1/4/96 10:00,19.70418812,100848.1723,72.57072603,1.511584534,368.3956765,8.569257,229,405.6649534,186.012383,182.3832935
1/4/96 11:00,19.54317994,100875.5404,71.68791623,1.60834914,380.2166892,8.534414,216,258.3394195,244.7827642,135.433925
1/4/96 12:00,18.98715975,100843.8988,72.56531984,1.510754528,349.2505331,8.660538167,217,155.5468623,263.9431669,85.30736623
1/4/96 13:00,18.1678833,100851.9533,78.20390542,1.422040823,244.5919627,8.786662333,213,49.29602841,218.9331793,25.65878338
1/4/96 14:00,17.44932973,100781.2657,82.13458499,1.234990088,163.8881902,8.9127865,212,22.29926628,154.0239263,9.864263923
1/4/96 15:00,16.8289914,100791.8387,84.0580397,1.235487569,106.9188275,9.423944,269,16.41877149,101.6759339,5.242893561
1/4/96 16:00,16.65806885,100813.4546,85.02036843,1.235929722,45.31084975,9.9351015,267,10.31897772,43.66204816,1.648801586
1/4/96 17:00,16.83228322,100814.45,83.07909746,1.235855371,0.037361038,10.446259,182,0,0.037361038,0
1/4/96 18:00,17.89579496,100897.6393,79.10475077,1.76344629,0.055101352,10.272958,220,0,0.055101352,0
1/4/96 19:00,18.94443404,100998.8823,73.57534848,2.310815655,0.074605993,10.099657,200,0,0.074605993,0
1/4/96 20:00,19.35515137,101068.4755,69.00425069,2.663974349,0.997890851,9.926356,214,0,0.997890851,0
1/4/96 21:00,19.08322754,101098.1043,67.96575424,2.763994066,0.9987584,9.319456,227,0,0.9987584,0
1/4/96 22:00,18.93832344,101162.4442,63.81404459,2.964573696,0.094946963,8.712556,232,0,0.094946963,0
1/4/96 23:00,18.65058105,101163.3656,57.61753064,3.561016316,0.009858125,8.105656,211,0,0.009858125,0
1/5/96 0:00,17.90058429,101194.5208,56.66480878,3.560601672,0.001489292,7.7144285,199,0,0.001489292,0
1/5/96 1:00,17.10234601,101196.9252,56.51583736,3.662658642,0.000549143,7.323201,84,0,0.000549143,0
1/5/96 2:00,16.37786938,101194.8883,56.50521118,3.690119845,0.095541411,6.9319735,7,0,0.095541411,0
1/5/96 3:00,16.27849243,101161.2051,59.85872439,3.34857838,5.030301189,6.928028,96,0,5.030301189,0
1/5/96 4:00,16.18806939,101101.0065,63.82086989,2.962537697,0.033349615,6.9240825,195,0,0.033349615,0
1/5/96 5:00,15.52415616,101068.7626,64.8156295,2.385879701,0.010059142,6.920137,43,0,0.010059142,0
1/5/96 6:00,15.0864485,101067.3822,59.89097278,2.302665304,0.051380676,7.863316,100,0,0.051380676,0
1/5/96 7:00,15.2692749,101014.7328,53.29293803,2.076569686,0.028250779,8.806495,46,0,0.028250779,0
1/5/96 8:00,16.17971997,101097.9592,44.14766915,2.019036515,200.8334321,9.749674,232,410.5585067,130.105896,70.72753609
1/5/96 9:00,17.25755218,101097.4523,39.45619784,2.104009166,348.5885008,9.573714333,190,607.9637987,148.0441683,200.5443325
1/5/96 10:00,18.0840271,101085.9499,36.95571185,1.943348915,464.6120281,9.397754667,220,710.3633483,144.7405844,319.8714437
1/5/96 11:00,18.64877943,101053.9449,34.48570139,1.944234693,535.5619957,9.221795,200,761.495089,135.5062402,400.0557555
1/5/96 12:00,18.94942016,101042.0906,36.90955273,2.20406533,561.9234549,9.092246667,212,776.6107001,134.8375049,427.08595
1/5/96 13:00,18.45073242,101096.9685,40.60364331,2.219761364,523.3161114,8.962698333,219,749.6036101,131.7548545,391.5612569
1/5/96 14:00,17.35925293,101068.4499,49.2678205,2.20434131,442.3553561,8.83315,214,706.068803,128.5069221,313.848434
1/5/96 15:00,16.65454535,101097.5734,50.46683263,2.016131477,312.8360791,9.522882833,228,599.8223719,119.890104,192.9459751
1/5/96 16:00,15.44690334,101097.2558,54.36643803,1.598643866,133.5329785,10.21261567,236,394.1154553,69.59156126,63.94141724
1/5/96 17:00,14.67443521,101099.6612,56.7113192,1.426766041,2.007794826,10.9023485,191,0,2.007794826,0
1/5/96 18:00,14.77816338,101041.2749,53.32815078,1.235416277,0.023640756,11.16892767,73,0,0.023640756,0
1/5/96 19:00,14.98527319,101010.445,48.34042566,0.851470396,0.088979772,11.43550683,72,0,0.088979772,0
1/5/96 20:00,15.71751525,100957.5791,46.42002883,0.403331522,0.010378454,11.702086,209,0,0.010378454,0
1/5/96 21:00,14.58450555,101041.8495,50.45902461,0.742856362,0.99980153,11.83022033,104,0,0.99980153,0
1/5/96 22:00,13.39638942,101052.8258,56.68542281,0.746891222,0.047241789,11.95835467,80,0,0.047241789,0
1/5/96 23:00,12.48550041,101128.8911,63.00722844,0.85152688,0.999486278,12.086489,168,0,0.999486278,0
1/6/96 0:00,11.99652422,101149.314,69.93745615,1.045362919,0.003607296,11.78391233,93,0,0.003607296,0
1/6/96 1:00,11.89693856,101179.6995,73.60591624,1.048265535,0.030107071,11.48133567,15,0,0.030107071,0
1/6/96 2:00,11.31498864,101194.2028,78.1961713,1.23445932,0.075967188,11.178759,46,0,0.075967188,0
1/6/96 3:00,10.72807859,101181.9689,82.19497591,1.237040273,0.066438538,11.08485933,49,0,0.066438538,0
1/6/96 4:00,10.72550104,101146.5838,85.05656773,1.237226686,0.998624354,10.99095967,28,0,0.998624354,0
1/6/96 5:00,10.89987243,101161.7665,87.64274498,1.236909781,0.010325188,10.89706,12,0,0.010325188,0
1/6/96 6:00,11.41654293,101179.3497,87.65725543,1.236510581,5.031035274,11.27179933,34,0,5.031035274,0
1/6/96 7:00,11.97206973,101163.7588,87.64091015,1.138741007,0.011831559,11.64653867,48,0,0.011831559,0
1/6/96 8:00,13.13198198,101195.4008,85.12616511,0.847237043,113.7131104,12.021278,9,178.8483988,82.89169105,30.82141935
1/6/96 9:00,13.62887846,101172.0547,81.19322201,0.847592205,174.7108582,11.918794,70,76.0236805,149.6018881,25.10897006
1/6/96 10:00,14.3650365,101130.2858,80.08422639,0.952562235,170.7765586,11.81631,214,23.86386919,160.0115116,10.76504697
1/6/96 11:00,14.78811524,101100.8683,77.29590709,1.138941786,121.3765033,11.713826,216,6.136947821,118.1449654,3.231537872
1/6/96 12:00,14.89326172,101099.6589,75.50094424,1.047491458,112.3010159,11.3218195,114,4.62215389,109.7517094,2.549306468
1/6/96 13:00,14.77437991,101098.1228,78.21924084,0.952149617,102.9129253,10.929813,30,4.26577703,100.6763336,2.236591717
1/6/96 14:00,14.36849412,101097.6808,80.09627104,0.948853065,62.92961882,10.5378065,46,2.199597713,61.94698007,0.982638754
1/6/96 15:00,13.62893066,101128.8394,78.17943752,1.046388577,44.17858814,10.34675667,343,2.071232376,43.50729575,0.671292387
1/6/96 16:00,13.32475952,101161.3796,75.34091395,1.138828863,36.87139989,10.15570683,19,5.725212893,35.92806013,0.943339759
1/6/96 17:00,13.22090644,101194.0511,71.74346941,1.236887437,0.045471741,9.964657,210,0,0.045471741,0
1/6/96 18:00,12.76307808,101195.7305,76.24841826,1.141079978,0.079767105,9.894538667,221,0,0.079767105,0
1/6/96 19:00,13.31154343,101256.9642,79.13534794,0.951509009,0.077708074,9.824420333,215,0,0.077708074,0
1/6/96 20:00,13.51405338,101224.9327,81.28926882,0.654849989,0.066134672,9.754302,258,0,0.066134672,0
1/6/96 21:00,13.42407192,101224.1779,83.0435688,0.746836245,0.001996342,9.651784667,209,0,0.001996342,0
1/6/96 22:00,13.31195925,101194.7742,86.12640698,0.847308392,0.022085179,9.549267333,243,0,0.022085179,0
1/6/96 23:00,13.1184021,101129.5899,88.64963352,0.850975221,0.024690883,9.44675,255,0,0.024690883,0
1/7/96 0:00,12.2453307,101139.6448,91.1426819,1.236387472,5.030785653,8.842509333,301,0,5.030785653,0
1/7/96 1:00,11.89203669,101128.8113,92.09637214,1.332911557,0.03132603,8.238268667,259,0,0.03132603,0
1/7/96 2:00,11.88852999,101129.8233,91.1927508,1.512312308,0.029050007,7.634028,309,0,0.029050007,0
1/7/96 3:00,12.03623047,101163.0239,92.07414798,1.516514043,0.045757781,7.347772133,333,0,0.045757781,0
1/7/96 4:00,12.3264599,101224.9982,91.19574538,1.519867784,0.040212084,7.061516267,228,0,0.040212084,0
1/7/96 5:00,13.00236136,101287.5814,91.23723051,1.597053494,0.002202729,6.7752604,256,0,0.002202729,0
1/7/96 6:00,13.92820463,101290.6336,91.15994004,1.513997916,0.055346841,6.9877481,263,0,0.055346841,0
1/7/96 7:00,15.78937988,101342.8538,88.62357414,1.335582455,0.007312673,7.2002358,302,0,0.007312673,0
1/7/96 8:00,16.65933329,101395.5108,83.06875058,1.421182384,112.8057605,7.4127235,225,172.6924721,83.01724069,29.78851981
1/7/96 9:00,17.79223496,101387.6657,79.22555193,1.426415313,211.8259345,7.68607,247,158.9947292,159.2305297,52.59540479
1/7/96 10:00,18.65681704,101358.11,79.10411236,1.23844392,243.9375709,7.9594165,227,81.97864898,206.8816311,37.05593975
1/7/96 11:00,19.70097307,101316.1512,78.25539643,1.23549163,268.4842796,8.232763,273,65.68222046,233.8111046,34.67317498
1/7/96 12:00,20.11174529,101257.8845,74.45375491,1.235824445,343.4291396,8.300529667,237,140.7460527,265.5614714,77.86766824
1/7/96 13:00,19.92271042,101118.3916,71.68785066,1.235750466,383.1712849,8.368296333,235,262.1029693,245.2105028,137.9607821
1/7/96 14:00,19.26237699,101035.7181,74.52984133,1.14041963,388.8204215,8.436063,221,489.5329527,168.9907104,219.8297111
1/7/96 15:00,18.54722993,101037.2486,77.33586165,1.139589523,303.8906558,8.427235,200,604.7212871,106.3798686,197.5107872
1/7/96 16:00,17.45650213,101163.0674,84.05076563,1.137807771,138.0578648,8.418407,260,402.5755637,70.67922461,67.37864019
1/7/96 17:00,16.54272327,101206.5786,87.91719108,1.045745729,12.05512933,8.409579,257,0,12.05512933,0
1/7/96 18:00,15.44829283,101162.8236,92.06347521,0.845248122,0.080282641,8.198151567,191,0,0.080282641,0
1/7/96 19:00,15.36243774,101130.2991,93.76477388,0.743287447,0.08844504,7.986724133,222,0,0.08844504,0
1/7/96 20:00,15.62044067,101098.9901,96.27933223,0.396611661,10.04598122,7.7752967,223,0,10.04598122,0
1/7/96 21:00,14.89025946,101097.6354,95.50148027,0.649845966,0.093483889,7.5796848,197,0,0.093483889,0
1/7/96 22:00,14.48126364,101115.9205,95.88845829,0.751769411,0.023488182,7.3840729,217,0,0.023488182,0
1/7/96 23:00,14.26445988,101115.9862,96.32170141,0.846859924,0.023368443,7.188461,230,0,0.023368443,0
1/8/96 0:00,13.92850342,101130.2328,93.88305594,0.950156656,0.067233302,7.069849333,240,0,0.067233302,0
1/8/96 1:00,13.83908329,101181.0434,92.97637646,0.952553538,0.086787797,6.951237667,190,0,0.086787797,0
1/8/96 2:00,14.14826638,101224.4629,90.24735497,1.046628761,0.01299643,6.832626,234,0,0.01299643,0
1/8/96 3:00,14.37633008,101194.4135,89.57540977,0.950298178,0.998717187,6.9585345,219,0,0.998717187,0
1/8/96 4:00,14.57917025,101128.8147,91.1570257,0.949566807,0.055033994,7.084443,191,0,0.055033994,0
1/8/96 5:00,14.47973667,101098.1428,92.05246104,0.949689996,0.099364436,7.2103515,249,0,0.099364436,0
1/8/96 6:00,14.67293816,101128.834,91.17197099,1.045058506,0.085994266,7.200156567,303,0,0.085994266,0
1/8/96 7:00,14.78087356,101150.5208,91.14713775,1.046893223,0.031579009,7.189961633,302,0,0.031579009,0
1/8/96 8:00,15.36104064,101217.0305,89.56630058,1.138893568,34.07007329,7.1797667,304,4.310191717,33.32545478,0.744618507
1/8/96 9:00,15.87392667,101097.4248,90.30373566,0.950470244,63.59962626,7.437850467,223,4.063451256,62.25289121,1.346735054
1/8/96 10:00,16.28186461,101036.403,91.18286851,0.746550631,110.2753518,7.695934233,241,6.995034751,107.1062969,3.169054912
1/8/96 11:00,16.92268745,100929.5562,93.06378782,0.390296185,112.6838579,7.954018,193,5.106526144,109.9808671,2.702990785
1/8/96 12:00,17.26918184,100932.4017,87.90747771,0.851399277,116.984477,8.001467333,220,4.992263959,114.2134692,2.771007756
1/8/96 13:00,17.63781448,100998.9613,84.02355677,1.234606686,112.2208283,8.048916667,73,5.076813724,109.5376924,2.683135907
1/8/96 14:00,17.63608238,101036.4909,82.98343261,1.425971043,110.0434459,8.096366,26,7.018397301,106.8748299,3.168616034
1/8/96 15:00,18.16272475,101115.8832,80.12146089,1.683226842,87.14240109,8.099111,104,8.624044115,84.3033206,2.839080488
1/8/96 16:00,18.44409031,101157.6775,78.18706376,1.942825182,45.19147211,8.101856,197,8.713432189,43.70986395,1.481608159
1/8/96 17:00,18.65472381,101162.7857,77.34086269,2.221835435,0.061322658,8.104601,144,0,0.061322658,0
1/8/96 18:00,18.54442042,101128.8523,79.0861915,2.301524038,0.034579732,7.850464333,80,0,0.034579732,0
1/8/96 19:00,18.16791044,101163.2828,79.18225311,2.310327742,0.998715169,7.596327667,167,0,0.998715169,0
1/8/96 20:00,17.90314685,101129.0737,80.07746394,2.221178004,0.998741744,7.342191,203,0,0.998741744,0
1/8/96 21:00,17.35860979,101128.8013,81.24803055,1.858317747,0.089561715,6.208175833,176,0,0.089561715,0
1/8/96 22:00,16.65893692,101064.2431,86.09769998,1.599995688,0.036626807,5.074160667,26,0,0.036626807,0
1/8/96 23:00,15.79428215,100952.491,88.50104217,1.238410559,2.006918588,3.9401455,25,0,2.006918588,0
1/9/96 0:00,15.26851564,100955.0655,90.30955752,1.140851533,0.056229172,3.792632267,18,0,0.056229172,0
1/9/96 1:00,13.92675114,100955.7653,93.6918199,1.045480622,0.043485694,3.645119033,31,0,0.043485694,0
1/9/96 2:00,13.39578509,100967.0542,93.89969398,1.044910573,0.053008591,3.4976058,43,0,0.053008591,0
1/9/96 3:00,12.76271899,101067.525,95.51492467,1.140868064,0.018716464,3.629341133,35,0,0.018716464,0
1/9/96 4:00,12.39028217,101129.9501,94.55062407,1.234755256,0.074292556,3.761076467,10,0,0.074292556,0
1/9/96 5:00,12.73168547,101287.4533,91.24895266,1.235980894,0.999606679,3.8928118,9,0,0.999606679,0
1/9/96 6:00,13.51919213,101341.7196,92.06657082,1.138896143,0.999002548,4.536264867,143,0,0.999002548,0
1/9/96 7:00,15.1800097,101411.8484,89.54888929,1.046541771,0.997823934,5.179717933,31,0,0.997823934,0
1/9/96 8:00,16.6532458,101485.4385,87.63630467,0.855038931,195.1229718,5.823171,30,411.8587743,123.8211812,71.3017906
1/9/96 9:00,18.53669639,101529.6175,76.3854822,1.334747727,345.5830288,6.1095941,150,610.1171927,142.927522,202.6555068
1/9/96 10:00,20.33034474,101552.2614,69.94344248,1.683025106,471.963512,6.3960172,75,713.0973124,148.0932069,323.8703051
1/9/96 11:00,20.91037802,101529.8429,68.03834778,1.931537536,533.6119995,6.6824403,61,756.1493392,132.207113,401.4048865
1/9/96 12:00,20.77479193,101509.6709,69.86055106,1.681421919,510.5226653,6.795650033,61,585.9249386,184.1786078,326.3440575
1/9/96 13:00,19.27676542,101484.429,78.29993644,1.426937982,386.115075,6.908859767,221,261.5260271,247.3102439,138.8048311
1/9/96 14:00,18.16802096,101413.0013,83.13000504,1.238423291,249.6594165,7.0220695,218,88.09070499,209.6686683,39.99074823
1/9/96 15:00,17.53088631,101397.1794,84.02360393,1.140445092,117.1161507,7.414289333,189,19.21028227,110.7407743,6.37537636
1/9/96 16:00,17.0160696,101395.4991,84.081285,1.138941866,61.3793377,7.806509167,195,19.60384971,57.99232889,3.387008809
1/9/96 17:00,16.92271997,101395.7083,83.16705605,1.235703579,0.998036273,8.198729,200,0,0.998036273,0
1/9/96 18:00,16.44461251,101363.407,85.11631395,1.044467117,0.034356967,8.851301667,18,0,0.034356967,0
1/9/96 19:00,16.17558361,101362.4386,90.25369174,0.654490017,0.041465449,9.503874333,18,0,0.041465449,0
1/9/96 20:00,16.27879028,101306.5711,92.99245999,0.392746688,0.073388389,10.156447,47,0,0.073388389,0
1/9/96 21:00,15.79258422,101257.6137,94.61683836,0.407461094,0.01145597,10.05332533,76,0,0.01145597,0
1/9/96 22:00,15.52431691,101315.8492,93.00673478,0.471243689,0.092338592,9.950203667,91,0,0.092338592,0
1/9/96 23:00,14.89448456,101257.8215,91.13731574,0.747215377,0.035480326,9.847082,174,0,0.035480326,0
1/10/96 0:00,14.67761618,101258.1461,89.49449464,0.751919633,16.0582482,9.575923333,213,0,16.0582482,0
1/10/96 1:00,14.37495282,101276.7248,86.98015357,0.750034867,0.086363057,9.304764667,171,0,0.086363057,0
1/10/96 2:00,14.47543945,101305.0907,80.13298953,0.844043873,0.076031328,9.033606,39,0,0.076031328,0
1/10/96 3:00,14.26628818,101323.0187,79.18192359,0.950331464,0.058841919,9.147383,222,0,0.058841919,0
1/10/96 4:00,14.37145044,101342.7171,78.30890732,1.046048432,0.050225082,9.26116,236,0,0.050225082,0
1/10/96 5:00,14.67699764,101375.3172,74.60355285,1.139059826,0.018977992,9.374937,184,0,0.018977992,0
1/10/96 6:00,15.26912821,101433.133,78.32212253,0.850456136,0.000183686,9.517091667,147,0,0.000183686,0
1/10/96 7:00,16.18158141,101511.6213,77.34014811,0.556766547,0.087757806,9.659246333,177,0,0.087757806,0
1/10/96 8:00,17.45719191,101606.8107,68.92590322,0.464589327,120.3324906,9.801401,201,217.0396531,82.65707685,37.67541375
1/10/96 9:00,18.65097144,101509.5431,60.9805326,0.403590583,242.233901,10.200817,191,261.5055358,155.1538043,87.08009666
1/10/96 10:00,20.01251831,101398.0563,54.42133002,0.555350785,379.6693295,10.600233,15,431.0782405,183.3517444,196.3175851
1/10/96 11:00,21.15729265,101318.0195,51.5030968,0.744285382,457.3047535,10.999649,357,476.6622577,203.4862513,253.8185022
1/10/96 12:00,22.70224798,101342.7447,49.27793622,1.237677263,477.1877841,10.435531,25,467.2229401,216.0174055,261.1703786
